,Rooms,Material,Total area,Live area,Kitchen,Toilet type,Price,Floor,TotalFloor
444,1,23,31.5,15.7,8.2,7,3220,9.0,9.0
445,1,16,28.0,15.0,5.5,7,3270,6.0,12.0
446,1,2,34.8,16.6,7.1,7,3280,1.0,12.0
447,1,14,29.0,15.0,7.0,8,3300,3.0,9.0
448,1,2,33.0,17.0,7.0,7,3300,8.0,12.0
449,1,15,30.3,18.0,9.0,8,3330,10.0,25.0
450,1,8,34.5,19.3,7.2,7,3350,7.0,9.0
451,1,23,31.0,16.0,8.0,7,3350,3.0,9.0
452,1,23,31.0,16.0,8.0,7,3350,3.0,9.0
453,1,15,36.0,14.0,12.0,8,3350,27.0,27.0
454,1,15,38.7,13.7,12.0,8,3382,7.0,27.0
455,1,14,37.3,17.8,9.0,7,3400,10.0,16.0
456,1,23,34.0,19.0,7.2,2,3430,5.0,12.0
457,1,15,41.0,19.0,12.0,7,3450,7.0,11.0
458,1,15,39.5,14.5,11.5,8,3450,19.0,25.0
459,1,14,38.1,19.6,6.9,7,3450,11.0,12.0
460,1,14,30.0,15.0,7.5,7,3500,2.0,9.0
461,1,15,37.0,15.0,13.0,8,3500,16.0,26.0
462,1,8,34.2,18.0,8.0,7,3500,7.0,9.0
463,1,15,42.0,18.0,10.0,8,3500,2.0,26.0
464,1,14,33.8,21.0,6.0,8,3500,9.0,9.0
465,1,14,32.2,19.1,4.7,8,3500,2.0,9.0
466,1,13,28.2,24.0,5.0,8,3500,12.0,16.0
467,1,8,36.0,17.7,7.7,7,3500,9.0,9.0
468,1,2,32.5,17.5,7.5,7,3500,1.0,12.0
469,1,23,35.0,16.0,11.0,8,3520,5.0,19.0
470,1,15,35.8,18.0,9.0,8,3530,11.0,25.0
471,1,3,33.5,19.0,6.7,7,3550,6.0,9.0
472,1,19,37.0,15.0,11.0,8,3550,16.0,19.0
473,1,15,41.0,15.0,13.0,8,3550,17.0,24.0
474,1,23,36.0,17.9,7.3,7,3550,8.0,9.0
475,1,14,29.7,15.4,7.3,8,3550,7.0,9.0
476,1,15,36.0,15.0,11.0,8,3550,22.0,25.0
477,1,18,44.0,18.0,12.0,5,3580,5.0,11.0
478,1,14,30.0,15.0,8.3,8,3600,3.0,9.0
479,1,15,38.0,17.0,10.0,7,3600,15.0,25.0
480,1,14,30.0,17.0,6.0,8,3600,2.0,5.0
481,1,15,40.2,17.5,10.2,8,3640,13.0,25.0
482,1,15,39.4,17.3,11.1,8,3650,23.0,27.0
483,1,14,27.0,14.0,6.3,8,3670,9.0,14.0
484,1,15,38.4,14.4,16.2,8,3690,6.0,25.0
485,1,18,28.0,15.0,5.0,8,3700,8.0,16.0
486,1,15,26.3,16.2,0.0,8,3700,4.0,12.0
487,1,14,36.0,21.0,7.0,7,3700,3.0,12.0
488,1,15,45.0,18.0,12.5,7,3700,24.0,25.0
489,1,14,38.0,19.0,9.0,7,3700,12.0,16.0
490,1,14,36.8,19.0,7.1,7,3700,6.0,16.0
491,1,8,34.0,17.0,8.5,7,3700,8.0,10.0
492,1,2,32.7,17.5,7.4,7,3777,12.0,12.0
493,1,14,39.5,16.0,10.0,7,3780,2.0,16.0
494,1,15,36.8,14.6,14.7,8,3790,7.0,25.0
495,1,15,35.0,14.2,13.0,8,3800,23.0,25.0
496,1,15,42.2,16.7,10.6,7,3800,13.0,25.0
497,1,15,38.0,14.0,16.0,8,3800,9.0,26.0
498,1,15,38.9,14.9,11.3,8,3800,24.0,26.0
499,1,15,39.5,16.0,10.8,8,3800,24.0,27.0
500,1,15,35.6,14.0,10.0,8,3800,6.0,27.0
501,1,14,38.0,17.5,9.2,7,3800,4.0,10.0
502,1,14,33.1,19.7,5.8,8,3800,4.0,9.0
503,1,15,41.6,14.8,12.0,8,3800,23.0,25.0
504,1,3,36.0,19.0,7.1,7,3850,2.0,9.0
505,1,14,33.0,17.0,8.3,8,3850,4.0,9.0
506,1,14,40.0,18.1,7.5,8,3850,0.0,10.0
507,1,14,38.3,20.0,9.2,7,3850,4.0,16.0
508,1,14,40.0,16.3,9.6,7,3900,12.0,16.0
509,1,15,37.9,15.6,15.5,8,3900,2.0,26.0
510,1,15,43.0,16.8,13.6,8,3900,14.0,25.0
511,1,15,35.7,20.0,10.0,8,3900,3.0,5.0
512,1,15,35.0,17.3,7.9,8,3900,11.0,12.0
513,1,14,35.4,21.0,7.6,8,3900,3.0,12.0
514,1,14,35.0,15.0,10.0,8,4000,7.0,16.0
515,1,15,33.4,0.0,0.0,8,4008,24.0,25.0
516,1,14,38.1,18.0,9.5,8,4050,14.0,16.0
517,1,18,45.5,22.8,0.0,7,4061,24.0,25.0
518,1,15,43.5,17.0,11.8,7,4090,9.0,15.0
519,1,18,34.0,20.9,0.0,7,4092,25.0,25.0
520,1,14,36.3,21.0,7.4,7,4100,13.0,14.0
521,1,18,34.1,21.0,0.0,7,4104,24.0,25.0
522,1,18,35.4,20.9,0.0,8,4118,18.0,25.0
523,1,15,47.0,17.8,14.0,0,4217,4.0,26.0
524,1,2,42.0,20.1,10.7,7,4240,8.0,9.0
525,1,14,36.0,18.5,8.0,7,4250,5.0,7.0
526,1,15,40.2,20.0,12.0,7,4250,1.0,25.0
527,1,15,37.4,14.5,16.3,8,4250,12.0,25.0
528,1,14,37.0,16.0,9.0,8,4290,19.0,21.0
529,1,23,42.6,17.0,10.1,7,4300,10.0,10.0
530,1,2,39.0,17.3,11.0,7,4300,9.0,16.0
531,1,18,41.0,18.7,11.0,7,4300,7.0,10.0
532,1,15,35.0,15.4,8.2,8,4350,16.0,20.0
533,1,14,38.3,14.6,10.8,8,4400,8.0,25.0
534,1,15,38.0,15.0,10.0,7,4450,8.0,23.0
535,1,14,38.4,18.2,9.2,7,4480,2.0,12.0
536,1,15,39.0,17.0,9.0,8,4550,10.0,25.0
537,1,14,38.0,16.3,10.0,7,4600,9.0,9.0
538,1,15,38.0,17.5,11.3,5,4650,4.0,15.0
539,1,15,42.5,17.2,10.0,8,4700,5.0,25.0
540,1,2,39.0,20.0,10.0,7,4700,3.0,9.0
541,1,15,38.5,16.0,10.5,8,4770,8.0,22.0
542,1,14,36.0,14.2,9.6,2,4800,23.0,25.0
543,1,15,40.0,35.0,0.0,8,4900,16.0,22.0
544,1,15,41.0,19.0,11.5,8,4950,3.0,22.0
545,1,15,47.5,19.5,14.0,7,4950,3.0,22.0
546,1,18,39.5,16.0,8.0,2,5000,6.0,22.0
547,1,15,43.1,20.0,12.0,7,5090,7.0,12.0
548,1,14,40.2,15.0,17.4,8,5250,11.0,21.0
549,1,15,47.9,17.0,14.0,8,5269,22.0,25.0
550,1,14,36.1,22.0,0.0,2,5300,5.0,25.0
551,1,15,41.0,0.0,12.0,8,5398,2.0,11.0
552,1,18,42.6,16.6,15.3,8,5399,16.0,16.0
553,1,14,42.5,18.0,13.0,8,5500,4.0,18.0
554,1,13,50.0,17.5,17.5,7,5500,12.0,19.0
555,1,14,41.0,19.0,13.2,7,5600,13.0,14.0
556,1,15,45.0,18.1,15.2,8,5600,7.0,7.0
557,1,14,43.7,16.7,11.1,7,5650,7.0,25.0
558,1,18,50.8,18.9,14.4,8,5674,24.0,25.0
559,1,14,47.6,16.4,12.7,8,5790,18.0,24.0
560,1,15,44.6,17.7,8.6,8,5800,6.0,6.0
561,1,14,55.0,27.0,11.0,8,5880,7.0,12.0
562,1,14,38.7,19.9,10.6,7,5900,3.0,10.0
563,1,15,51.0,18.0,15.0,7,6290,21.0,25.0
564,1,18,50.5,18.9,16.9,7,6400,14.0,19.0
565,1,14,49.2,21.2,13.0,7,6500,3.0,7.0
566,1,15,55.1,22.0,18.0,8,6700,14.0,22.0
567,1,18,47.7,23.6,12.7,8,6991,5.0,15.0
568,1,14,59.9,20.2,16.5,7,7000,10.0,23.0
569,1,14,56.1,16.6,16.0,7,7300,14.0,25.0
570,1,14,47.4,19.1,12.0,7,7700,2.0,8.0
571,1,14,57.1,18.0,16.0,2,7776,7.0,22.0
572,1,14,47.0,19.0,12.0,7,7900,3.0,8.0
573,1,14,49.9,20.9,13.1,7,8800,3.0,8.0
574,2,15,60.0,31.0,11.0,7,3400,7.0,11.0
575,2,16,44.0,27.0,6.2,7,3550,5.0,8.0
576,2,16,48.0,30.0,6.8,7,3600,4.0,9.0
577,2,23,45.0,27.0,7.1,7,3650,3.0,5.0
578,2,23,46.5,28.0,6.2,7,3700,4.0,9.0
579,2,23,47.0,30.0,6.2,7,3700,4.0,9.0
580,2,16,44.0,27.0,6.3,7,3790,6.0,9.0
581,2,16,52.0,30.0,6.3,7,3850,9.0,9.0
582,2,16,46.0,27.0,6.5,7,3890,5.0,9.0
583,2,8,47.0,28.0,7.2,7,3900,9.0,9.0
584,2,14,45.0,28.0,6.0,7,4000,3.0,5.0
585,2,11,44.6,27.4,7.0,7,4000,2.0,5.0
586,2,16,47.0,30.0,6.5,7,4100,8.0,9.0
587,2,16,46.0,27.0,6.5,7,4100,3.0,9.0
588,2,16,47.0,32.0,6.3,7,4150,6.0,9.0
589,2,14,45.0,28.5,5.5,7,4200,5.0,5.0
590,2,16,46.0,28.0,6.0,2,4200,9.0,9.0
591,2,2,49.9,30.9,7.0,7,4200,9.0,12.0
592,2,18,54.0,31.0,10.3,7,4200,5.0,9.0
593,2,14,51.0,30.0,7.0,2,4200,1.0,5.0
594,2,14,55.0,36.5,8.3,7,4200,6.0,7.0
595,2,14,70.0,35.0,11.0,7,4200,5.0,5.0
596,2,2,50.4,26.5,7.3,7,4200,2.0,16.0
597,2,23,48.0,28.8,8.0,7,4250,2.0,12.0
598,2,16,45.0,27.2,6.5,7,4250,5.0,9.0
599,2,14,44.0,28.0,5.0,7,4295,2.0,5.0
600,2,3,47.0,30.0,7.5,7,4300,6.0,9.0
601,2,15,54.5,33.5,10.5,7,4300,5.0,9.0
602,2,3,50.0,28.5,7.0,7,4300,2.0,9.0
603,2,14,43.0,27.3,6.0,7,4350,2.0,5.0
604,2,3,46.1,28.8,7.1,7,4350,8.0,9.0
605,2,3,47.0,29.0,7.0,7,4350,7.0,9.0
606,2,23,50.0,31.0,6.0,7,4400,5.0,9.0
607,2,8,50.4,30.9,6.0,7,4400,7.0,9.0
608,2,1,50.0,28.0,8.2,7,4400,9.0,9.0
609,2,15,54.0,32.2,9.0,7,4400,9.0,11.0
610,2,23,49.0,31.0,8.0,7,4450,5.0,9.0
611,2,14,42.6,27.6,5.3,7,4500,3.0,5.0
612,2,13,60.7,30.4,11.4,0,4500,4.0,12.0
613,2,14,50.0,30.8,6.0,7,4550,8.0,9.0
614,2,3,51.2,32.0,7.7,7,4600,2.0,9.0
615,2,14,45.0,27.1,6.1,7,4600,9.0,12.0
616,2,2,48.1,28.5,7.3,7,4600,7.0,12.0
617,2,26,45.0,24.0,6.8,7,4600,6.0,6.0
618,2,8,54.0,32.0,6.1,7,4600,4.0,9.0
619,2,3,45.6,28.7,7.5,7,4608,4.0,9.0
620,2,15,55.1,27.0,9.5,7,4650,2.0,24.0
621,2,15,48.3,28.8,7.0,2,4670,20.0,24.0
622,2,14,53.0,30.0,8.0,7,4730,10.0,16.0
623,2,2,51.4,31.9,7.5,7,4750,8.0,12.0
624,2,15,62.0,30.6,10.0,7,4771,26.0,27.0
625,2,15,55.3,29.3,10.3,0,4799,20.0,24.0
626,2,2,48.0,29.0,7.5,7,4800,8.0,12.0
627,2,15,60.0,35.0,10.0,7,4800,21.0,27.0
628,2,14,48.0,30.0,8.0,7,4800,6.0,9.0
629,2,23,56.0,31.0,9.0,7,4800,9.0,9.0
630,2,15,62.0,31.0,13.5,7,4900,27.0,27.0
631,2,14,46.3,27.0,8.2,8,4900,7.0,9.0
632,2,14,47.0,27.0,7.0,7,4900,3.0,9.0
633,2,14,46.2,28.2,6.2,7,4990,4.0,9.0
634,2,2,49.0,31.0,7.0,7,5100,5.0,12.0
635,2,14,46.0,42.0,0.0,7,5190,3.0,9.0
636,2,10,51.6,31.0,9.0,7,5200,9.0,10.0
637,2,2,59.0,41.0,8.8,7,5200,1.0,9.0
638,2,14,51.0,30.0,7.0,7,5250,3.0,5.0
639,2,25,56.0,36.5,8.5,7,5300,4.0,5.0
640,2,14,53.0,31.0,7.5,7,5300,2.0,16.0
641,2,14,47.0,30.0,7.0,7,5320,3.0,12.0
642,2,2,55.2,32.6,10.0,7,5350,16.0,16.0
643,2,14,43.9,28.2,6.7,7,5350,3.0,12.0
644,2,15,61.0,32.6,10.3,7,5400,5.0,25.0
645,2,14,56.0,36.0,7.3,7,5440,12.0,14.0
646,2,15,62.5,29.5,13.5,0,5500,11.0,25.0
647,2,15,63.0,34.0,10.6,7,5500,10.0,26.0
648,2,15,63.7,31.0,11.1,0,5550,25.0,27.0
649,2,14,50.1,30.0,8.2,7,5590,4.0,9.0
650,2,15,59.0,34.5,12.0,7,5690,20.0,25.0
651,2,14,50.0,27.0,8.0,7,5700,3.0,9.0
652,2,25,55.0,32.0,9.0,7,5750,3.0,8.0
653,2,25,54.0,33.5,7.8,7,5790,3.0,5.0
654,2,25,56.0,35.1,8.0,7,6100,4.0,5.0
655,2,25,55.1,33.9,8.3,7,6400,4.0,5.0
656,2,14,82.0,47.0,13.0,7,6550,5.0,5.0
657,2,25,56.0,35.0,8.5,2,6890,2.0,5.0
658,2,15,63.0,32.5,17.0,7,7100,2.0,15.0
659,2,14,65.0,34.6,12.2,7,7130,3.0,22.0
660,2,15,67.0,39.0,12.0,7,7200,11.0,25.0
661,2,15,65.5,36.5,11.2,2,7400,1.0,25.0
662,2,14,73.7,40.0,11.8,7,7450,4.0,9.0
663,2,25,56.0,35.0,8.0,7,7800,2.0,5.0
664,2,25,68.0,36.0,16.0,7,7800,6.0,7.0
665,2,14,78.0,40.5,14.0,0,7800,15.0,24.0
666,2,15,57.0,29.4,12.0,0,7900,3.0,16.0
667,2,14,70.0,34.3,9.0,7,8300,15.0,22.0
668,2,14,62.0,35.0,14.0,7,8500,19.0,22.0
669,2,14,62.0,34.0,12.0,7,8500,5.0,6.0
670,2,15,73.0,35.1,13.8,7,8760,21.0,25.0
671,2,14,60.0,34.2,10.2,7,8800,2.0,4.0
672,2,14,81.4,34.6,13.4,0,8900,23.0,23.0
673,2,15,76.1,37.7,19.2,0,8900,11.0,25.0
674,2,15,85.0,34.0,14.0,0,8950,21.0,25.0
675,2,15,81.0,34.8,20.3,7,9000,26.0,27.0
676,2,14,84.0,38.8,17.9,0,9200,10.0,16.0
677,2,14,76.0,36.0,14.0,0,9700,18.0,25.0
678,2,15,77.0,45.0,15.0,7,9800,2.0,7.0
679,2,13,81.0,31.6,15.0,0,9900,1.0,12.0
680,2,14,57.4,28.0,12.3,7,10100,2.0,8.0
681,2,14,106.0,0.0,11.0,7,10250,3.0,5.0
682,2,15,100.0,0.0,14.7,0,11000,16.0,25.0
683,2,15,94.0,51.5,13.0,0,11450,7.0,24.0
684,2,14,70.8,34.2,14.9,0,11800,2.0,8.0
685,2,14,70.0,58.0,18.0,8,12000,3.0,4.0
686,2,14,156.0,123.4,13.0,7,12100,2.0,4.0
687,2,15,92.0,39.0,26.0,0,12900,5.0,9.0
688,2,15,90.0,37.3,22.5,2,13000,12.0,25.0
689,2,14,104.0,56.0,17.0,0,15500,2.0,7.0
690,2,15,80.1,37.0,27.0,0,15500,10.0,25.0
691,2,14,100.0,55.1,14.1,0,25400,2.0,4.0
692,3,16,61.0,43.6,6.3,7,4200,8.0,9.0
693,3,23,84.0,50.0,11.0,7,4200,6.0,10.0
694,3,16,60.0,44.0,6.3,7,4250,1.0,9.0
695,3,23,59.8,43.1,6.2,7,4300,3.0,9.0
696,3,3,60.0,41.0,7.0,7,4350,1.0,9.0
697,3,16,51.5,33.7,6.2,7,4450,10.0,15.0
698,3,2,60.7,41.5,8.2,7,4480,1.0,12.0
699,3,16,60.7,43.3,6.4,7,4500,1.0,9.0
700,3,3,59.0,40.0,6.3,7,4500,7.0,9.0
701,3,2,62.3,42.3,8.5,7,4500,1.0,9.0
702,3,14,54.7,38.5,5.5,7,4500,2.0,5.0
703,3,16,60.0,44.0,6.3,7,4500,8.0,9.0
704,3,3,57.0,39.0,6.3,7,4500,1.0,9.0
705,3,16,60.0,42.8,6.3,7,4500,5.0,9.0
706,3,3,59.0,39.0,6.2,7,4550,9.0,9.0
707,3,3,57.2,38.9,6.2,7,4599,3.0,9.0
708,3,3,58.0,39.2,6.2,7,4600,6.0,9.0
709,3,16,60.1,44.0,6.2,7,4600,4.0,9.0
710,3,16,62.0,44.0,6.3,7,4600,1.0,10.0
711,3,3,60.0,40.0,6.5,7,4600,8.0,9.0
712,3,16,60.6,43.4,6.4,7,4670,8.0,9.0
713,3,16,69.0,48.0,6.3,7,4690,3.0,9.0
714,3,23,60.0,44.0,6.0,7,4699,6.0,9.0
715,3,23,61.3,41.8,10.6,7,4700,6.0,12.0
716,3,16,60.3,42.2,6.2,7,4700,7.0,9.0
717,3,23,61.0,43.7,6.2,7,4750,3.0,9.0
718,3,3,58.2,39.8,6.2,7,4750,4.0,9.0
719,3,23,62.6,40.6,7.0,7,4800,4.0,12.0
720,3,3,57.3,39.7,6.5,2,4800,8.0,9.0
721,3,3,62.0,38.7,7.0,7,4900,1.0,9.0
722,3,3,57.0,37.0,6.7,7,4900,1.0,9.0
723,3,14,62.0,47.0,6.3,8,4900,2.0,5.0
724,3,3,58.0,37.0,6.3,7,4940,6.0,9.0
725,3,25,66.4,40.0,8.0,7,4950,4.0,5.0
726,3,3,57.5,39.1,6.2,7,5000,4.0,9.0
727,3,3,58.0,37.5,6.1,7,5100,8.0,9.0
728,3,23,64.1,41.8,10.5,7,5100,2.0,12.0
729,3,14,54.7,39.7,5.8,7,5150,3.0,5.0
730,3,3,57.5,39.1,6.8,7,5150,9.0,9.0
731,3,23,79.6,51.0,10.5,7,5150,1.0,10.0
732,3,3,60.0,37.0,7.0,7,5200,9.0,9.0
733,3,3,58.0,39.0,6.2,7,5200,5.0,9.0
734,3,14,62.0,41.0,7.3,7,5200,1.0,16.0
735,3,23,60.3,43.3,6.7,7,5250,2.0,9.0
736,3,4,63.0,42.0,7.2,7,5290,5.0,12.0
737,3,10,61.0,44.0,6.0,8,5300,8.0,9.0
738,3,19,78.2,49.0,10.2,7,5400,9.0,10.0
739,3,8,72.0,43.0,8.0,7,5400,9.0,9.0
740,3,14,66.2,53.3,7.1,7,5470,1.0,5.0
741,3,23,63.0,41.0,7.0,7,5500,1.0,9.0
742,3,26,50.5,32.4,7.3,4,5500,3.0,4.0
743,3,10,84.0,48.7,16.2,7,5500,4.0,9.0
744,3,18,79.0,51.0,10.0,7,5500,11.0,17.0
745,3,8,60.0,35.0,6.5,7,5500,4.0,9.0
746,3,8,63.0,39.5,9.0,8,5550,7.0,9.0
747,3,8,71.0,42.0,8.0,7,5600,2.0,9.0
748,3,16,66.0,48.5,6.2,7,5600,9.0,9.0
749,3,10,85.3,50.0,11.0,7,5600,3.0,10.0
750,3,8,72.0,49.0,8.0,7,5600,1.0,9.0
751,3,8,70.8,42.6,8.0,7,5600,5.0,9.0
752,3,3,57.4,40.0,6.0,7,5600,5.0,9.0
753,3,3,57.1,53.3,0.0,7,5800,1.0,9.0
754,3,3,60.0,40.0,8.0,7,5800,2.0,9.0
755,3,15,73.4,41.2,10.7,0,5800,24.0,27.0
756,3,15,75.0,43.1,12.0,7,5800,4.0,27.0
757,3,15,80.0,48.0,12.0,0,5900,17.0,25.0
758,3,3,72.3,36.6,15.5,7,6000,1.0,9.0
759,3,15,82.1,41.7,9.8,0,6000,20.0,27.0
760,3,15,74.3,43.8,10.5,0,6000,18.0,23.0
761,3,23,70.5,42.1,11.0,7,6000,6.0,12.0
762,3,14,60.6,38.4,10.0,7,6100,5.0,12.0
763,3,23,71.0,46.6,7.0,7,6150,3.0,12.0
764,3,15,81.9,54.1,10.7,7,6200,2.0,14.0
765,3,14,64.4,39.2,9.5,2,6200,3.0,9.0
766,3,15,71.5,41.9,11.0,0,6200,7.0,25.0
767,3,2,70.4,42.7,10.9,7,6200,7.0,9.0
768,3,8,70.0,47.5,8.0,7,6200,3.0,9.0
769,3,8,75.0,44.5,8.0,7,6300,9.0,9.0
770,3,15,76.0,42.0,10.0,7,6300,19.0,25.0
771,3,8,70.6,42.6,8.1,7,6350,9.0,9.0
772,3,14,67.0,39.5,8.5,7,6500,8.0,16.0
773,3,14,67.7,43.5,7.6,7,6500,5.0,12.0
774,3,15,81.0,44.7,10.0,7,6650,25.0,25.0
775,3,25,85.5,54.7,8.8,7,6700,1.0,5.0
776,3,25,81.8,54.0,8.6,7,6800,5.0,5.0
777,3,25,67.7,45.1,7.3,7,6800,3.0,5.0
778,3,23,75.0,43.0,10.0,7,6900,12.0,14.0
779,3,2,78.0,45.9,10.1,7,6950,14.0,14.0
780,3,27,82.0,55.8,8.0,7,6970,2.0,5.0
781,3,15,83.4,48.9,10.0,0,7130,26.0,27.0
782,3,25,76.0,54.4,8.1,7,7199,5.0,5.0
783,3,14,70.0,41.0,8.2,7,7250,7.0,9.0
784,3,6,92.0,57.0,12.0,7,7470,5.0,10.0
785,3,15,86.8,53.0,11.2,7,7500,3.0,25.0
786,3,14,72.0,52.0,8.0,8,7500,1.0,12.0
787,3,14,71.4,42.0,9.3,7,7650,16.0,16.0
788,3,25,76.0,53.0,9.5,7,8100,2.0,5.0
789,3,14,84.5,47.0,12.3,0,8200,11.0,25.0
790,3,14,81.0,56.0,9.1,7,8200,3.0,5.0
791,3,14,85.0,54.0,10.0,7,8400,2.0,16.0
792,3,25,86.0,55.0,9.5,8,8900,5.0,5.0
793,3,15,85.0,53.0,14.0,7,8900,8.0,14.0
794,3,15,82.0,47.0,14.0,7,9000,3.0,22.0
795,3,15,100.0,57.7,15.1,0,9300,2.0,12.0
796,3,25,80.4,55.5,9.0,7,9399,2.0,5.0
797,3,15,92.3,55.0,14.0,7,9700,12.0,16.0
798,3,15,96.2,52.0,16.0,0,9800,22.0,25.0
799,3,25,101.6,65.0,11.3,7,10000,4.0,4.0
800,3,15,90.5,50.0,19.0,0,10170,4.0,22.0
801,3,14,126.0,67.0,16.0,0,10500,21.0,23.0
802,3,14,135.1,67.2,33.9,0,10500,4.0,5.0
803,3,15,119.0,66.0,15.0,0,10800,5.0,22.0
804,3,15,87.0,49.8,13.3,7,10900,17.0,17.0
805,3,13,148.0,109.0,20.0,7,11000,2.0,2.0
806,3,14,68.5,46.0,8.0,7,11200,5.0,9.0
807,3,14,90.4,48.9,15.1,7,11300,1.0,8.0
808,3,15,94.0,51.3,13.0,0,11540,7.0,24.0
809,3,15,121.8,66.0,15.0,0,11800,14.0,22.0
810,3,14,113.1,61.0,16.0,0,11990,4.0,16.0
811,3,14,130.0,65.5,16.0,0,12000,12.0,23.0
812,3,13,86.0,53.5,10.5,0,12100,2.0,16.0
813,3,25,100.0,70.0,9.5,7,12440,5.0,5.0
814,3,14,113.5,65.4,17.4,0,12500,6.0,9.0
815,3,14,96.6,52.0,17.0,7,12500,10.0,17.0
816,3,15,118.2,60.9,0.0,0,12600,6.0,6.0
817,3,15,107.0,76.0,38.0,0,12800,23.0,24.0
818,3,14,97.0,53.6,15.0,7,12850,6.0,11.0
819,3,15,97.0,57.2,12.5,0,12990,3.0,16.0
820,3,18,106.3,53.7,14.0,1,12996,24.0,25.0
821,3,14,131.6,76.8,15.2,0,13450,3.0,9.0
822,3,23,96.5,60.9,14.1,0,13500,3.0,10.0
823,3,15,146.9,80.4,20.8,7,13600,2.0,6.0
824,3,15,145.0,65.0,20.0,0,13900,20.0,26.0
825,3,14,117.0,66.6,18.0,7,14190,4.0,12.0
826,3,15,114.0,68.0,15.8,7,14250,20.0,25.0
827,3,18,112.4,53.2,16.8,1,14338,17.0,25.0
828,3,15,115.0,49.3,17.0,0,14800,5.0,24.0
829,3,15,100.0,79.7,0.0,0,14950,13.0,19.0
830,3,15,153.6,83.7,32.0,0,15700,15.0,25.0
831,3,13,126.0,79.0,0.0,2,16500,4.0,4.0
832,3,14,102.1,53.1,19.2,0,16600,2.0,8.0
833,3,14,120.8,60.4,15.4,0,16800,9.0,9.0
834,3,15,104.0,57.0,19.0,0,17000,4.0,16.0
835,3,14,98.0,22.0,38.0,0,17000,3.0,10.0
836,3,13,118.2,74.1,18.3,0,18000,5.0,6.0
837,3,15,112.7,53.0,32.2,0,18300,10.0,25.0
838,3,15,125.0,75.0,22.0,0,18500,3.0,10.0
839,3,13,111.0,55.8,19.0,0,18750,16.0,17.0
840,3,15,109.0,55.3,17.5,8,19900,4.0,4.0
841,3,14,160.4,81.8,18.9,0,20000,7.0,7.0
842,3,14,152.9,64.6,38.3,0,22600,6.0,6.0
843,3,14,154.7,70.0,0.0,0,34800,3.0,4.0
844,4,10,74.0,55.0,16.5,7,5600,1.0,9.0
845,4,23,73.9,48.0,6.6,7,6400,9.0,9.0
846,4,25,78.5,47.0,9.3,7,6900,4.0,4.0
847,4,25,95.0,58.0,10.5,7,12100,3.0,6.0
848,4,13,111.0,66.0,11.7,7,13000,16.0,17.0
849,4,15,144.8,76.0,18.0,7,14500,12.0,12.0
850,4,15,121.5,80.0,10.4,0,14950,25.0,25.0
851,4,18,151.8,77.0,14.0,1,17057,24.0,25.0
852,4,15,125.0,77.0,14.0,0,20500,24.0,25.0
853,4,14,197.2,77.0,40.3,0,21692,8.0,9.0
854,4,15,170.0,112.0,25.0,0,22500,3.0,4.0
855,4,14,174.6,88.0,25.3,0,23309,10.0,11.0
856,4,14,230.0,90.0,70.0,1,24300,2.0,3.0
857,4,14,160.0,87.0,24.5,1,27400,2.0,8.0
858,4,14,186.0,100.0,0.0,2,29800,2.0,4.0
859,4,14,187.0,100.0,0.0,2,30200,4.0,4.0
860,4,14,91.0,91.0,25.0,1,43200,3.0,3.0
861,5,14,113.0,64.0,11.0,5,7430,4.0,15.0
862,5,14,89.0,72.0,0.0,7,8500,2.0,5.0
863,5,2,103.0,67.0,8.0,0,8800,12.0,18.0
864,5,14,234.0,113.0,30.0,1,26500,3.0,3.0
865,5,14,190.7,127.0,16.0,0,26500,3.0,6.0
866,6,14,121.0,75.0,10.0,0,8000,2.0,15.0
867,6,14,261.0,200.0,0.0,2,21200,1.0,3.0
868,1,23,25.0,16.0,0.0,8,1800,8.0,16.0
869,1,15,25.0,16.0,0.0,8,1999,3.0,15.0
870,1,14,25.0,16.0,0.0,8,2030,3.0,15.0
871,1,15,28.0,15.0,6.0,2,2170,10.0,18.0
872,1,15,25.0,15.1,0.0,8,2190,5.0,16.0
873,1,15,24.0,15.0,0.0,8,2250,3.0,22.0
874,1,15,29.0,17.0,0.0,8,2250,10.0,22.0
875,1,14,33.0,15.0,8.0,8,2290,11.0,25.0
876,1,15,26.0,19.0,0.0,8,2350,15.0,24.0
877,1,15,25.0,18.0,5.0,8,2500,21.0,24.0
878,1,28,30.0,16.0,5.5,7,2500,1.0,5.0
879,1,15,24.0,0.0,0.0,2,2514,4.0,23.0
880,1,15,35.0,15.8,9.6,2,2540,7.0,18.0
881,1,15,25.0,18.0,0.0,2,2550,5.0,14.0
882,1,15,26.1,18.3,0.0,8,2600,6.0,24.0
883,1,23,29.9,15.4,7.1,7,2680,4.0,5.0
884,1,10,36.5,16.0,10.0,8,2750,4.0,26.0
885,1,18,28.0,18.0,0.0,8,2790,21.0,24.0
886,1,23,31.0,17.3,6.0,7,2850,2.0,7.0
887,1,15,25.6,16.0,5.0,8,2850,2.0,25.0
888,1,23,31.0,18.2,7.3,8,2850,2.0,5.0
889,1,23,30.8,17.2,5.8,7,2900,7.0,7.0
890,1,23,31.2,15.6,8.1,7,2900,5.0,9.0
891,1,23,31.0,18.0,6.0,7,2900,7.0,7.0
892,1,15,26.0,15.0,5.0,8,2930,2.0,16.0
893,1,8,31.0,15.5,8.0,7,2950,4.0,9.0
